pattern_id,family_id,profile_id,context_key,helps,worsens,confidence_level,usage_count,last_seen,created_at,updated_at
35047dd8-94ec-4862-b918-8c3fafef4e07,a663973a-16d3-49e1-9336-7118691390ac,449a32ae-597f-4ab4-b797-6b34d4e2d2f7,disfuncion_ejecutiva,"[""bajar luces"", ""dar tiempo"", ""menos palabras"", ""validación""]","[""presión escolar"", ""pantallas tarde"", ""demasiado ruido"", ""cambio brusco""]",0.32,3,2026-05-31T21:00:00,2026-04-29T21:00:00,2026-05-31T21:00:00
cfda25a5-9233-40b7-afea-e0c55027c4cc,a663973a-16d3-49e1-9336-7118691390ac,449a32ae-597f-4ab4-b797-6b34d4e2d2f7,crisis_activa,"[""menos ruido"", ""microacciones"", ""pausa breve"", ""validación""]","[""muchas instrucciones"", ""corregir en el pico"", ""pantallas tarde"", ""apurar demasiado""]",0.32,3,2026-05-31T21:00:00,2026-04-26T21:00:00,2026-05-31T21:00:00
1e9c4033-be48-48fb-830c-69706237f330,a663973a-16d3-49e1-9336-7118691390ac,449a32ae-597f-4ab4-b797-6b34d4e2d2f7,transicion_rigidez,"[""mismo cierre"", ""anticipación"", ""bajar luces"", ""una sola indicación""]","[""corregir en el pico"", ""pantallas tarde"", ""apurar demasiado"", ""preguntar demasiado""]",0.28,2,2026-05-29T21:00:00,2026-04-23T21:00:00,2026-05-29T21:00:00
4b72a401-168a-4c5f-bc62-56ca84a43c12,a663973a-16d3-49e1-9336-7118691390ac,449a32ae-597f-4ab4-b797-6b34d4e2d2f7,sobrecarga_cuidador,"[""anticipación"", ""mismo cierre"", ""menos ruido"", ""microacciones""]","[""gritar"", ""preguntar demasiado"", ""apurar demasiado"", ""cambio brusco""]",0.36,4,2026-05-30T21:00:00,2026-05-07T21:00:00,2026-05-30T21:00:00
1ef34c1e-fd0e-4cf6-bffd-5368174c856b,a663973a-16d3-49e1-9336-7118691390ac,449a32ae-597f-4ab4-b797-6b34d4e2d2f7,sobrecarga_sensorial,"[""menos palabras"", ""mismo cierre"", ""pausa breve""]","[""presión escolar"", ""cambio brusco"", ""muchas instrucciones""]",0.28,2,2026-05-31T02:00:00,2026-04-23T02:00:00,2026-05-31T02:00:00
c392f34f-389e-42b0-bffd-e685682645f2,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,sueno_regulacion,"[""bajar luces""]","[""pantallas tarde"", ""corregir en el pico""]",0.24,1,2026-03-25T11:19:00,2026-02-28T11:19:00,2026-03-25T11:19:00
b39e5f2d-d85b-46a6-843c-5d2d2012a648,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,apoyo_general,"[""menos ruido"", ""validación"", ""pausa breve"", ""menos palabras""]","[""preguntar demasiado"", ""forzar explicación"", ""muchas instrucciones"", ""pantallas tarde""]",0.48,7,2026-05-31T21:00:00,2026-04-04T21:00:00,2026-05-31T21:00:00
4ecfc73d-f727-4fec-970b-12f71646c244,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,disfuncion_ejecutiva,"[""validación"", ""menos palabras"", ""menos ruido"", ""mismo cierre""]","[""cambio brusco"", ""preguntar demasiado"", ""demasiado ruido"", ""gritar""]",0.32,3,2026-05-30T22:00:00,2026-03-16T22:00:00,2026-05-30T22:00:00
ec4bb17f-debb-40c8-bf8a-e6297ab56502,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,crisis_activa,"[""dar tiempo"", ""una sola indicación"", ""anticipación"", ""menos palabras""]","[""demasiado ruido"", ""preguntar demasiado"", ""muchas instrucciones"", ""forzar explicación""]",0.44,6,2026-05-30T08:14:00,2026-04-28T08:14:00,2026-05-30T08:14:00
70c73e36-9325-4118-b506-3175e1652851,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,sobrecarga_cuidador,"[""menos ruido"", ""microacciones""]","[""cambio brusco"", ""apurar demasiado"", ""presión escolar"", ""gritar""]",0.32,3,2026-05-30T21:00:00,2026-03-29T21:00:00,2026-05-30T21:00:00
9e75cccd-e716-4236-a1a1-09f129e834dc,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,sobrecarga_sensorial,"[""dar tiempo"", ""anticipación"", ""microacciones""]","[""muchas instrucciones"", ""presión escolar"", ""corregir en el pico""]",0.28,2,2026-05-31T00:00:00,2026-03-15T00:00:00,2026-05-31T00:00:00
aa62c471-02fe-4283-baec-dfbd48306839,d9ca2074-6665-4fbe-8c3e-b9567736137d,b8daec1d-babc-4a78-8239-21dda7f572d6,transicion_rigidez,[],"[""muchas instrucciones""]",0.24,1,2026-05-31T21:00:00,2026-04-28T21:00:00,2026-05-31T21:00:00
14e10cbe-f1b9-456d-b32c-912beb400720,603a10ed-54b9-45db-9f4b-de880057ff79,41f00d17-50c9-43bd-9ded-161c098b7d70,sueno_regulacion,"[""pausa breve"", ""menos ruido"", ""validación"", ""mismo cierre""]","[""corregir en el pico"", ""presión escolar"", ""pantallas tarde"", ""muchas instrucciones""]",0.36,4,2026-05-30T22:23:00,2026-03-28T22:23:00,2026-05-30T22:23:00
325aa24b-d1f4-47fe-a0cc-2d1147b6b6a1,603a10ed-54b9-45db-9f4b-de880057ff79,41f00d17-50c9-43bd-9ded-161c098b7d70,transicion_rigidez,"[""validación"", ""anticipación"", ""una sola indicación"", ""dar tiempo""]","[""gritar"", ""preguntar demasiado"", ""corregir en el pico"", ""cambio brusco""]",0.36,4,2026-05-28T21:00:00,2026-04-21T21:00:00,2026-05-28T21:00:00
37e2f3f1-00b8-4776-91e3-e8ddae77cb00,603a10ed-54b9-45db-9f4b-de880057ff79,41f00d17-50c9-43bd-9ded-161c098b7d70,apoyo_general,"[""una sola indicación"", ""validación"", ""menos palabras"", ""dar tiempo""]","[""gritar"", ""demasiado ruido"", ""presión escolar"", ""apurar demasiado""]",0.4,5,2026-05-31T00:00:00,2026-03-31T00:00:00,2026-05-31T00:00:00
9fef162f-a0c6-4fda-ac69-a884bf9d0722,603a10ed-54b9-45db-9f4b-de880057ff79,41f00d17-50c9-43bd-9ded-161c098b7d70,crisis_activa,"[""mismo cierre"", ""validación"", ""microacciones"", ""anticipación""]","[""corregir en el pico"", ""forzar explicación"", ""apurar demasiado"", ""pantallas tarde""]",0.36,4,2026-05-30T21:00:00,2026-03-28T21:00:00,2026-05-30T21:00:00
7f90525a-e21a-4118-89c0-a462e56342ce,603a10ed-54b9-45db-9f4b-de880057ff79,41f00d17-50c9-43bd-9ded-161c098b7d70,disfuncion_ejecutiva,"[""dar tiempo"", ""bajar luces"", ""anticipación""]","[""cambio brusco"", ""pantallas tarde"", ""corregir en el pico"", ""forzar explicación""]",0.28,2,2026-05-29T18:23:00,2026-03-16T18:23:00,2026-05-29T18:23:00
880ab24d-5caf-46e7-bbe8-48fad671fe10,603a10ed-54b9-45db-9f4b-de880057ff79,41f00d17-50c9-43bd-9ded-161c098b7d70,sobrecarga_cuidador,"[""bajar luces""]","[""corregir en el pico"", ""forzar explicación"", ""muchas instrucciones"", ""cambio brusco""]",0.36,4,2026-05-29T23:00:00,2026-04-08T23:00:00,2026-05-29T23:00:00
f9a84bce-663b-4d72-8991-747e16350d95,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,sueno_regulacion,"[""validación"", ""una sola indicación"", ""microacciones"", ""mismo cierre""]","[""corregir en el pico"", ""apurar demasiado"", ""muchas instrucciones"", ""cambio brusco""]",0.4,5,2026-05-28T21:00:00,2026-04-19T21:00:00,2026-05-28T21:00:00
c3376801-73b1-489d-be6c-4688c96e1201,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,apoyo_general,"[""dar tiempo"", ""validación"", ""una sola indicación"", ""bajar luces""]","[""forzar explicación"", ""pantallas tarde"", ""cambio brusco"", ""gritar""]",0.32,3,2026-05-26T21:00:00,2026-04-17T21:00:00,2026-05-26T21:00:00
658df05e-4cd7-4c42-85c1-27cf322f12d3,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,crisis_activa,"[""pausa breve"", ""una sola indicación"", ""bajar luces"", ""dar tiempo""]","[""cambio brusco"", ""forzar explicación"", ""presión escolar"", ""preguntar demasiado""]",0.32,3,2026-05-31T21:00:00,2026-04-20T21:00:00,2026-05-31T21:00:00
1723eb6d-ace0-4da5-bf33-219a73232eaa,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,transicion_rigidez,"[""menos palabras"", ""pausa breve"", ""mismo cierre"", ""una sola indicación""]","[""apurar demasiado"", ""presión escolar""]",0.28,2,2026-05-27T21:00:00,2026-04-22T21:00:00,2026-05-27T21:00:00
fc1091eb-435b-4532-b3fd-0d1202a79ad3,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,sobrecarga_sensorial,"[""una sola indicación"", ""microacciones"", ""pausa breve"", ""dar tiempo""]","[""pantallas tarde"", ""gritar"", ""muchas instrucciones"", ""cambio brusco""]",0.36,4,2026-05-31T01:00:00,2026-05-09T01:00:00,2026-05-31T01:00:00
4383b865-308e-4d81-89f5-4dd039930e21,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,sobrecarga_cuidador,"[""mismo cierre"", ""dar tiempo"", ""anticipación"", ""pausa breve""]","[""cambio brusco"", ""apurar demasiado"", ""gritar"", ""presión escolar""]",0.36,4,2026-05-29T21:00:00,2026-04-11T21:00:00,2026-05-29T21:00:00
fef4b742-8ce8-4576-9802-29579571fb22,02f07d98-0ba4-421d-b620-37c37723e9e5,dbab61c9-5a8b-4cd7-aa95-b924e33b3aa6,disfuncion_ejecutiva,"[""mismo cierre"", ""microacciones"", ""menos palabras"", ""validación""]","[""pantallas tarde"", ""preguntar demasiado"", ""forzar explicación""]",0.28,2,2026-05-31T04:00:00,2026-03-25T04:00:00,2026-05-31T04:00:00
c2f60593-9771-43f1-82e9-e237d1f9c887,06854ca0-83c9-4eee-adc6-b1a6c9fd8ed2,d2de0ad1-42a5-46cb-b229-879f9a874170,sobrecarga_cuidador,"[""microacciones"", ""dar tiempo"", ""validación""]","[""forzar explicación"", ""pantallas tarde"", ""presión escolar"", ""preguntar demasiado""]",0.28,2,2026-05-13T12:54:00,2026-04-12T12:54:00,2026-05-13T12:54:00
3284520e-eef5-4a4b-af51-6f77b0bbf686,06854ca0-83c9-4eee-adc6-b1a6c9fd8ed2,d2de0ad1-42a5-46cb-b229-879f9a874170,disfuncion_ejecutiva,"[""microacciones""]","[""forzar explicación"", ""muchas instrucciones""]",0.24,1,2026-04-09T17:42:00,2026-03-17T17:42:00,2026-04-09T17:42:00
386b0459-ab8c-4746-996f-65de873d1452,06854ca0-83c9-4eee-adc6-b1a6c9fd8ed2,d2de0ad1-42a5-46cb-b229-879f9a874170,apoyo_general,"[""bajar luces"", ""menos ruido"", ""validación"", ""microacciones""]","[""gritar"", ""pantallas tarde"", ""preguntar demasiado"", ""demasiado ruido""]",0.52,8,2026-05-30T21:00:00,2026-03-19T21:00:00,2026-05-30T21:00:00
610bca27-bbe9-4feb-9756-3de584bb9cde,06854ca0-83c9-4eee-adc6-b1a6c9fd8ed2,d2de0ad1-42a5-46cb-b229-879f9a874170,transicion_rigidez,"[""dar tiempo""]","[""pantallas tarde"", ""demasiado ruido""]",0.24,1,2026-04-26T13:54:00,2026-03-06T13:54:00,2026-04-26T13:54:00
69c1b11f-8621-4a4d-bb42-17220b3b1c1f,06854ca0-83c9-4eee-adc6-b1a6c9fd8ed2,d2de0ad1-42a5-46cb-b229-879f9a874170,sueno_regulacion,"[""validación"", ""microacciones"", ""menos ruido"", ""una sola indicación""]","[""muchas instrucciones"", ""apurar demasiado"", ""corregir en el pico"", ""preguntar demasiado""]",0.44,6,2026-05-31T01:00:00,2026-03-31T01:00:00,2026-05-31T01:00:00
70df4f2f-efbf-4379-bd06-a005875d4a98,06854ca0-83c9-4eee-adc6-b1a6c9fd8ed2,d2de0ad1-42a5-46cb-b229-879f9a874170,crisis_activa,"[""validación"", ""pausa breve"", ""mismo cierre"", ""microacciones""]","[""pantallas tarde"", ""forzar explicación"", ""preguntar demasiado"", ""corregir en el pico""]",0.4,5,2026-05-31T21:00:00,2026-03-26T21:00:00,2026-05-31T21:00:00
1a8703d9-6ac7-4bf4-bb2b-fb6a0bfef0bf,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,sueno_regulacion,"[""microacciones""]","[""preguntar demasiado"", ""corregir en el pico""]",0.24,1,2026-05-14T15:58:00,2026-04-18T15:58:00,2026-05-14T15:58:00
2871709c-ec36-4e98-b550-3e3ef57e60a0,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,crisis_activa,"[""validación"", ""microacciones"", ""mismo cierre"", ""anticipación""]","[""pantallas tarde"", ""apurar demasiado"", ""preguntar demasiado""]",0.4,5,2026-05-29T00:00:00,2026-05-08T00:00:00,2026-05-29T00:00:00
ec7a1989-7499-4859-9808-986943041494,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,apoyo_general,"[""pausa breve"", ""menos ruido"", ""bajar luces""]","[""presión escolar"", ""cambio brusco"", ""corregir en el pico"", ""gritar""]",0.28,2,2026-05-29T01:00:00,2026-05-05T01:00:00,2026-05-29T01:00:00
78d2502b-a8de-43f5-9778-298dbeb85574,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,sobrecarga_sensorial,"[""bajar luces"", ""menos ruido"", ""una sola indicación"", ""dar tiempo""]","[""cambio brusco"", ""gritar"", ""presión escolar"", ""preguntar demasiado""]",0.32,3,2026-05-31T21:00:00,2026-05-06T21:00:00,2026-05-31T21:00:00
9ecfd7e2-9115-4476-8296-57268ca5898e,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,disfuncion_ejecutiva,"[""menos ruido"", ""menos palabras"", ""dar tiempo"", ""pausa breve""]","[""apurar demasiado"", ""forzar explicación"", ""pantallas tarde"", ""preguntar demasiado""]",0.36,4,2026-05-30T22:00:00,2026-04-25T22:00:00,2026-05-30T22:00:00
6683d81e-894b-429d-8550-ae33b4e4a1ca,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,transicion_rigidez,"[""bajar luces"", ""validación"", ""pausa breve""]","[""muchas instrucciones"", ""preguntar demasiado""]",0.24,1,2026-05-31T21:00:00,2026-04-20T21:00:00,2026-05-31T21:00:00
5ac8b50f-583b-4ad2-a0fd-2ed95879efc1,137d433e-099c-4818-9542-fb1c62135220,eae7d3d4-6679-422b-9555-e616b96b35c2,sobrecarga_cuidador,"[""mismo cierre"", ""anticipación"", ""validación"", ""pausa breve""]","[""pantallas tarde"", ""presión escolar"", ""muchas instrucciones"", ""forzar explicación""]",0.48,7,2026-05-30T21:00:00,2026-04-05T21:00:00,2026-05-30T21:00:00
0fa2a496-b85b-41da-8f02-277bce5e5720,eeb1155e-5408-4539-a2a1-e5bef6859bee,52d7da70-908b-46c2-8e66-1fa28c576008,sobrecarga_sensorial,"[""validación"", ""microacciones"", ""mismo cierre"", ""bajar luces""]","[""presión escolar"", ""cambio brusco"", ""muchas instrucciones"", ""gritar""]",0.36,4,2026-05-30T22:00:00,2026-03-23T22:00:00,2026-05-30T22:00:00
cd09647d-f0ad-42c9-93cf-7033c89ff148,eeb1155e-5408-4539-a2a1-e5bef6859bee,52d7da70-908b-46c2-8e66-1fa28c576008,sobrecarga_cuidador,"[""bajar luces"", ""menos palabras"", ""validación"", ""mismo cierre""]","[""cambio brusco"", ""preguntar demasiado"", ""gritar"", ""apurar demasiado""]",0.4,5,2026-05-31T21:00:00,2026-03-29T21:00:00,2026-05-31T21:00:00
6c06c330-a91f-4390-bca8-0724de8c1a7e,eeb1155e-5408-4539-a2a1-e5bef6859bee,52d7da70-908b-46c2-8e66-1fa28c576008,transicion_rigidez,"[""menos ruido"", ""bajar luces""]","[""corregir en el pico""]",0.24,1,2026-05-27T11:21:00,2026-04-13T11:21:00,2026-05-27T11:21:00
c6df7b42-fd89-43ad-ae07-06403047d0c2,eeb1155e-5408-4539-a2a1-e5bef6859bee,52d7da70-908b-46c2-8e66-1fa28c576008,apoyo_general,"[""anticipación"", ""dar tiempo"", ""microacciones"", ""menos ruido""]","[""corregir en el pico"", ""cambio brusco"", ""presión escolar"", ""demasiado ruido""]",0.36,4,2026-05-30T21:00:00,2026-03-31T21:00:00,2026-05-30T21:00:00
12c84ff2-783d-4e47-9043-fbfdace97b8e,eeb1155e-5408-4539-a2a1-e5bef6859bee,52d7da70-908b-46c2-8e66-1fa28c576008,disfuncion_ejecutiva,"[""menos palabras"", ""microacciones"", ""menos ruido"", ""una sola indicación""]","[""apurar demasiado"", ""presión escolar""]",0.28,2,2026-05-31T16:21:00,2026-04-08T16:21:00,2026-05-31T16:21:00
8562ed9f-3454-4f65-9149-f690417cba66,eeb1155e-5408-4539-a2a1-e5bef6859bee,52d7da70-908b-46c2-8e66-1fa28c576008,crisis_activa,"[""dar tiempo"", ""microacciones"", ""mismo cierre"", ""una sola indicación""]","[""corregir en el pico"", ""demasiado ruido"", ""forzar explicación"", ""preguntar demasiado""]",0.48,7,2026-05-30T22:00:00,2026-04-17T22:00:00,2026-05-30T22:00:00
94dbc277-ba04-41f1-8ccf-221d65709bae,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,crisis_activa,"[""microacciones"", ""menos palabras"", ""mismo cierre"", ""menos ruido""]","[""preguntar demasiado"", ""gritar"", ""corregir en el pico"", ""apurar demasiado""]",0.32,3,2026-05-28T21:00:00,2026-05-03T21:00:00,2026-05-28T21:00:00
584cbe71-f958-4c6a-a890-48af651ebd4a,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,transicion_rigidez,"[""anticipación"", ""menos ruido"", ""validación""]","[""demasiado ruido"", ""gritar"", ""apurar demasiado"", ""muchas instrucciones""]",0.28,2,2026-05-31T21:00:00,2026-03-30T21:00:00,2026-05-31T21:00:00
4bcae403-0831-49ad-a630-cad225c3e0f1,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,apoyo_general,"[""microacciones"", ""anticipación"", ""validación"", ""menos ruido""]","[""demasiado ruido"", ""forzar explicación"", ""presión escolar"", ""corregir en el pico""]",0.32,3,2026-05-31T21:00:00,2026-03-25T21:00:00,2026-05-31T21:00:00
bee80785-b352-4bda-b010-dd2cf099014d,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,disfuncion_ejecutiva,"[""menos ruido"", ""mismo cierre"", ""una sola indicación"", ""validación""]","[""corregir en el pico"", ""apurar demasiado"", ""demasiado ruido"", ""gritar""]",0.48,7,2026-05-31T21:00:00,2026-05-02T21:00:00,2026-05-31T21:00:00
10920377-4bc3-43f5-9536-40df7ae82e7e,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,sueno_regulacion,"[""mismo cierre"", ""una sola indicación"", ""microacciones"", ""menos palabras""]","[""preguntar demasiado"", ""corregir en el pico"", ""gritar"", ""forzar explicación""]",0.32,3,2026-05-31T21:00:00,2026-03-16T21:00:00,2026-05-31T21:00:00
649a1699-c332-4441-9284-a88ded1ef606,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,sobrecarga_sensorial,"[""pausa breve"", ""mismo cierre"", ""anticipación""]","[""presión escolar"", ""pantallas tarde""]",0.28,2,2026-05-29T21:00:00,2026-04-05T21:00:00,2026-05-29T21:00:00
b39dad68-362b-4de9-80fc-766863f087fa,3fdbb0fc-3d53-47ec-8f28-446fd6cd2d0e,521b34c2-711e-447a-88b1-40d77888c99b,sobrecarga_cuidador,"[""menos ruido"", ""validación"", ""dar tiempo"", ""anticipación""]","[""forzar explicación"", ""demasiado ruido"", ""corregir en el pico""]",0.32,3,2026-05-31T21:00:00,2026-04-18T21:00:00,2026-05-31T21:00:00
d146e6b1-44db-4474-9a3d-da4cb0261eb2,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,sobrecarga_cuidador,"[""dar tiempo"", ""mismo cierre"", ""menos ruido"", ""microacciones""]","[""preguntar demasiado"", ""presión escolar"", ""gritar"", ""forzar explicación""]",0.44,6,2026-05-31T21:00:00,2026-05-01T21:00:00,2026-05-31T21:00:00
cd1cfc5e-1887-4b43-b130-4791fefce1c1,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,disfuncion_ejecutiva,"[""bajar luces"", ""anticipación"", ""dar tiempo"", ""validación""]","[""cambio brusco"", ""muchas instrucciones"", ""forzar explicación"", ""gritar""]",0.4,5,2026-05-30T21:00:00,2026-03-24T21:00:00,2026-05-30T21:00:00
5e594a21-ed14-4908-a092-d1800e6b6e6d,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,sobrecarga_sensorial,"[""dar tiempo"", ""anticipación"", ""menos palabras"", ""mismo cierre""]","[""gritar"", ""preguntar demasiado"", ""demasiado ruido"", ""pantallas tarde""]",0.48,7,2026-05-31T21:00:00,2026-03-22T21:00:00,2026-05-31T21:00:00
9ad57ff1-9ffe-485f-a5a1-513f290ce9fa,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,crisis_activa,"[""mismo cierre"", ""una sola indicación"", ""dar tiempo"", ""pausa breve""]","[""gritar"", ""corregir en el pico"", ""presión escolar""]",0.28,2,2026-05-31T15:13:00,2026-03-15T15:13:00,2026-05-31T15:13:00
9883ea25-cfff-48e7-8546-38018a9f7a4f,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,sueno_regulacion,"[""validación"", ""bajar luces"", ""microacciones""]","[""demasiado ruido""]",0.24,1,2026-05-28T21:00:00,2026-04-25T21:00:00,2026-05-28T21:00:00
60f050f2-805e-4e55-bbe1-c202597debea,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,apoyo_general,"[""anticipación""]","[""apurar demasiado"", ""demasiado ruido"", ""gritar""]",0.24,1,2026-05-26T21:00:00,2026-03-15T21:00:00,2026-05-26T21:00:00
ef9d2a75-532f-476e-a932-50498fbf349a,f53a6c72-72a1-4e13-a11a-481eac48b348,d5b6971f-d9dc-483c-aa58-996616048b32,transicion_rigidez,"[""bajar luces""]","[""forzar explicación"", ""demasiado ruido""]",0.24,1,2026-05-31T21:00:00,2026-05-11T21:00:00,2026-05-31T21:00:00
983a5996-309d-42ce-915b-5392e2f22195,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,crisis_activa,"[""menos ruido"", ""dar tiempo"", ""una sola indicación"", ""microacciones""]","[""apurar demasiado"", ""preguntar demasiado"", ""presión escolar"", ""corregir en el pico""]",0.32,3,2026-05-30T21:00:00,2026-03-29T21:00:00,2026-05-30T21:00:00
408fdcc2-32a5-436d-9c8b-9794df15503a,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,sobrecarga_sensorial,"[""una sola indicación"", ""validación"", ""anticipación"", ""dar tiempo""]","[""apurar demasiado"", ""demasiado ruido"", ""presión escolar"", ""pantallas tarde""]",0.4,5,2026-05-29T21:00:00,2026-04-08T21:00:00,2026-05-29T21:00:00
31259820-295c-4d02-b304-251f0178231c,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,transicion_rigidez,"[""pausa breve"", ""validación"", ""anticipación"", ""menos palabras""]","[""muchas instrucciones"", ""pantallas tarde"", ""preguntar demasiado"", ""demasiado ruido""]",0.4,5,2026-05-29T21:00:00,2026-04-11T21:00:00,2026-05-29T21:00:00
e19effab-b828-4c1b-a571-a90ed8114423,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,sueno_regulacion,"[""validación""]","[""cambio brusco"", ""demasiado ruido"", ""apurar demasiado"", ""presión escolar""]",0.28,2,2026-05-26T23:02:00,2026-04-16T23:02:00,2026-05-26T23:02:00
50acb9ed-1c39-45b9-b134-bacfd26bb626,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,apoyo_general,"[""pausa breve"", ""anticipación"", ""una sola indicación"", ""mismo cierre""]","[""pantallas tarde"", ""apurar demasiado"", ""preguntar demasiado"", ""corregir en el pico""]",0.4,5,2026-05-31T21:00:00,2026-03-17T21:00:00,2026-05-31T21:00:00
50aa8e51-d8f7-4401-9723-83fbda4801de,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,sobrecarga_cuidador,"[""menos palabras"", ""bajar luces""]","[""apurar demasiado"", ""corregir en el pico"", ""pantallas tarde"", ""demasiado ruido""]",0.28,2,2026-05-30T21:00:00,2026-04-02T21:00:00,2026-05-30T21:00:00
a9bb5434-13a5-4390-b47f-6fed95c72663,e0dedb37-352a-4bd8-a2c3-19047ab4d2ea,d517a75f-8915-4308-9797-9e48666bc747,disfuncion_ejecutiva,"[""dar tiempo""]","[""gritar"", ""demasiado ruido"", ""preguntar demasiado""]",0.24,1,2026-05-31T21:00:00,2026-04-28T21:00:00,2026-05-31T21:00:00
d637a6ea-8c4c-4de7-822f-86289396b4b3,78e2e23c-235a-4286-a712-59a54a77d42f,a5d4bc1d-ec18-4352-bbac-373f7e39e13d,sobrecarga_sensorial,"[""bajar luces"", ""dar tiempo"", ""microacciones"", ""mismo cierre""]","[""gritar"", ""presión escolar"", ""cambio brusco"", ""preguntar demasiado""]",0.36,4,2026-05-31T21:00:00,2026-05-07T21:00:00,2026-05-31T21:00:00
ace7ae5f-52f8-43fb-80f7-dab2df975a26,78e2e23c-235a-4286-a712-59a54a77d42f,a5d4bc1d-ec18-4352-bbac-373f7e39e13d,apoyo_general,"[""microacciones"", ""bajar luces"", ""pausa breve"", ""una sola indicación""]","[""forzar explicación"", ""gritar"", ""demasiado ruido"", ""corregir en el pico""]",0.32,3,2026-05-31T14:29:00,2026-04-24T14:29:00,2026-05-31T14:29:00
d39c50ca-50a4-4646-91f2-74077389eb2e,78e2e23c-235a-4286-a712-59a54a77d42f,a5d4bc1d-ec18-4352-bbac-373f7e39e13d,crisis_activa,"[""una sola indicación"", ""validación"", ""mismo cierre"", ""anticipación""]","[""pantallas tarde"", ""demasiado ruido"", ""presión escolar"", ""muchas instrucciones""]",0.44,6,2026-05-31T21:00:00,2026-04-19T21:00:00,2026-05-31T21:00:00
